,dtm,MIP,Solar_MW,Solar_capacity_mwp,Solar_installedcapacity_mwp,Wind_MW,SS_Price,boa_MWh,DA_Price
988,2020-10-10T14:00:00Z,38.15,474.946316,2130.971479,2229.6190338,244.686,33.14,0.0,39.97
989,2020-10-10T14:30:00Z,39.39,351.242658,2130.971479,2229.6190338,290.142,29.31,0.0,39.97
990,2020-10-10T15:00:00Z,41.38,193.7843891,2130.971479,2229.6190338,322.32,31.11,0.0,55.01
991,2020-10-10T15:30:00Z,43.57,116.2735942,2130.971479,2229.6190338,267.334,59.4,0.0,55.01
992,2020-10-10T16:00:00Z,54.18,68.969571,2130.971479,2229.6190338,273.212,28.55,0.0,69.4
993,2020-10-10T16:30:00Z,59.57,13.60734391,2130.9529875,2229.6277805,294.824,65.75,0.0,69.4
994,2020-10-10T17:00:00Z,62.46,0.228925007,2130.9529875,2229.6277805,308.272,28.55,0.0,67.11
995,2020-10-10T17:30:00Z,64.31,0.0,2130.9529875,2229.6277805,342.378,68.0,0.0,67.11
996,2020-10-10T18:00:00Z,64.41,0.0,2130.9529875,2229.6277805,455.608,68.0,0.0,56.77
997,2020-10-10T18:30:00Z,60.23,0.0,2130.9529875,2229.6277805,548.81,68.0,0.0,56.77
998,2020-10-10T19:00:00Z,56.27,0.0,2130.9529875,2229.6277805,587.57,65.75,0.0,47.1
999,2020-10-10T19:30:00Z,48.95,0.0,2130.9529875,2229.6277805,543.014,65.75,0.0,47.1
1000,2020-10-10T20:00:00Z,48.81,0.0,2130.9529875,2229.6277805,507.828,58.5,0.0,40.93
1001,2020-10-10T20:30:00Z,52.17,0.0,2130.9529875,2229.6277805,475.372,58.5,0.0,40.93
1002,2020-10-10T21:00:00Z,49.26,0.0,2130.9529875,2229.6277805,546.038,58.25,0.0,50.3
1003,2020-10-10T21:30:00Z,50.28,0.0,2130.9529875,2229.6277805,537.852,57.95,0.0,50.3
1004,2020-10-10T22:00:00Z,51.44,0.0,2130.9529875,2229.6277805,607.812,57.7,0.0,36.98
1005,2020-10-10T22:30:00Z,49.6,0.0,2130.9529875,2229.6277805,633.564,28.37,0.0,36.98
1006,2020-10-10T23:00:00Z,39.0,0.0,2130.9528775,2229.6277805,656.244,24.7025,0.0,36.53
1007,2020-10-10T23:30:00Z,32.11,0.0,2130.9528775,2229.6277805,899.974,24.66,0.0,36.53
1008,2020-10-11T00:00:00Z,39.59,0.0,2130.9528775,2229.6277805,848.246,24.03,0.0,32.0
1009,2020-10-11T00:30:00Z,32.44,0.0,2130.9528775,2229.6277805,759.604,57.0,0.0,32.0
1010,2020-10-11T01:00:00Z,35.3,0.0,2130.9528775,2229.6277805,683.264,57.25,0.0,24.98
1011,2020-10-11T01:30:00Z,38.0,0.0,2130.9528775,2229.6277805,775.672,57.0,0.0,24.98
1012,2020-10-11T02:00:00Z,32.85,0.0,2130.9528775,2229.6277805,896.18,21.38,0.0,24.3
1013,2020-10-11T02:30:00Z,24.93,0.0,2130.9528775,2229.6277805,923.514,21.25,0.0,24.3
1014,2020-10-11T03:00:00Z,23.94,0.0,2130.9528775,2229.6277805,1058.944,21.77,0.0,26.43
1015,2020-10-11T03:30:00Z,21.98,0.0,2130.9528775,2229.6277805,1147.602,20.3904,0.0,26.43
1016,2020-10-11T04:00:00Z,15.74,0.0,2130.9528775,2229.6277805,1171.848,22.59,0.0,36.0
1017,2020-10-11T04:30:00Z,18.8,0.0,2130.9528775,2229.6277805,1172.282,22.76,0.0,36.0
1018,2020-10-11T05:00:00Z,25.76,0.0,2130.9528775,2229.6277805,1166.484,25.57,0.0,32.0
1019,2020-10-11T05:30:00Z,28.18,0.0,2130.9528775,2229.6277805,1154.918,26.49,0.0,32.0
1020,2020-10-11T06:00:00Z,34.68,6.614008e-05,2130.9528775,2229.6277805,1157.79,57.0,0.0,42.72
1021,2020-10-11T06:30:00Z,41.77,27.8476706,2130.9528775,2229.6277805,1161.014,57.0,0.0,42.72
1022,2020-10-11T07:00:00Z,36.92,83.391534,2130.9528775,2229.6277805,1135.134,36.92,0.0,45.76
1023,2020-10-11T07:30:00Z,36.48,154.91484,2130.9528775,2229.6277805,1065.772,36.48,0.0,45.76
1024,2020-10-11T08:00:00Z,40.27,332.675934,2130.9528775,2229.6277805,1082.498,40.27,0.0,46.0
1025,2020-10-11T08:30:00Z,41.36,617.819987,2130.9528775,2229.6277805,1005.686,41.36,0.0,46.0
1026,2020-10-11T09:00:00Z,35.13,763.382534,2130.9528775,2229.6277805,895.576,35.13,0.0,41.4
1027,2020-10-11T09:30:00Z,36.73,819.01514,2130.9528775,2229.6277805,842.282,36.73,0.0,41.4
1028,2020-10-11T10:00:00Z,38.3,806.819115,2130.9528775,2229.6277805,843.476,31.66,0.0,50.0
1029,2020-10-11T10:30:00Z,39.09,746.487714,2130.9528775,2229.6277805,913.82,56.95,0.0,50.0
1030,2020-10-11T11:00:00Z,41.29,662.591935,2130.9528775,2229.6277805,963.908,56.95,0.0,46.92
1031,2020-10-11T11:30:00Z,42.28,669.39267,2130.9528775,2229.6277805,943.026,56.95,0.0,46.92
1032,2020-10-11T12:00:00Z,42.98,659.011511,2130.9528775,2229.6277805,889.728,57.0,0.0,45.87
1033,2020-10-11T12:30:00Z,40.32,665.28061,2130.9528775,2229.6277805,889.926,56.95,0.0,45.87
1034,2020-10-11T13:00:00Z,41.63,628.992753,2130.9528775,2229.6277805,1064.61,8.05,0.0,40.38
1035,2020-10-11T13:30:00Z,35.8,692.342751,2130.9528775,2229.6277805,1092.79,10.0,0.0,40.38
1036,2020-10-11T14:00:00Z,32.23,521.994091,2130.9528775,2229.6277805,1069.962,27.0,0.0,48.0
1037,2020-10-11T14:30:00Z,38.19,480.482735,2130.9528775,2229.6277805,1130.65,56.95,0.0,48.0
1038,2020-10-11T15:00:00Z,40.26,264.61018,2130.9528775,2229.6277805,1171.456,56.95,0.0,55.9
1039,2020-10-11T15:30:00Z,36.69,229.107599,2130.9528775,2229.6277805,1165.938,27.0,0.0,55.9
1040,2020-10-11T16:00:00Z,39.12,97.7624472,2130.9528775,2229.6277805,1150.97,65.0,0.0,71.94
1041,2020-10-11T16:30:00Z,46.79,21.81650341,2130.9528775,2229.6277805,1107.606,66.0,0.0,71.94
1042,2020-10-11T17:00:00Z,52.9,0.297157856,2130.9255881,2229.6277803,1057.224,66.0,0.0,70.02
1043,2020-10-11T17:30:00Z,56.65,0.0,2130.9255881,2229.6277803,1018.31,66.0,0.0,70.02
1044,2020-10-11T18:00:00Z,59.57,0.0,2130.9255881,2229.6277803,994.122,66.0,0.0,53.52
1045,2020-10-11T18:30:00Z,57.18,0.0,2130.9255881,2229.6277803,942.596,65.0,0.0,53.52
1046,2020-10-11T19:00:00Z,55.32,0.0,2130.9255881,2229.6277803,795.574,65.5,0.0,42.0
1047,2020-10-11T19:30:00Z,45.92,0.0,2130.9255881,2229.6277803,763.514,66.0,0.0,42.0
1048,2020-10-11T20:00:00Z,43.05,0.0,2130.9255881,2229.6277803,647.028,58.0,0.0,39.91
1049,2020-10-11T20:30:00Z,42.2,0.0,2130.9255881,2229.6277803,658.342,57.95,0.0,39.91
1050,2020-10-11T21:00:00Z,44.68,0.0,2130.9255881,2229.6277803,657.444,56.25,0.0,40.4
1051,2020-10-11T21:30:00Z,42.79,0.0,2130.9255881,2229.6277803,610.948,27.0,0.0,40.4
1052,2020-10-11T22:00:00Z,46.8,0.0,2130.9255881,2229.6277803,573.646,56.19,0.0,34.99
1053,2020-10-11T22:30:00Z,45.45,0.0,2130.9255881,2229.6277803,449.368,56.19,0.0,34.99
1054,2020-10-11T23:00:00Z,45.32,0.0,2130.9040161,2229.6277803,344.646,56.5,0.0,40.7
1055,2020-10-11T23:30:00Z,43.77,0.0,2130.9040161,2229.6277803,289.538,56.19,0.0,40.7
1056,2020-10-12T00:00:00Z,44.26,0.0,2130.9040161,2229.6277803,315.526,56.19,0.0,37.56
1057,2020-10-12T00:30:00Z,47.5,0.0,2130.9040161,2229.6277803,222.68,57.0,0.0,37.56
1058,2020-10-12T01:00:00Z,47.02,0.0,2130.9040161,2229.6277803,151.164,56.19,0.0,36.13
1059,2020-10-12T01:30:00Z,43.48,0.0,2130.9040161,2229.6277803,119.816,56.0,0.0,36.13
1060,2020-10-12T02:00:00Z,36.52,0.0,2130.9040161,2229.6277803,124.444,19.0,0.0,33.42
1061,2020-10-12T02:30:00Z,39.86,0.0,2130.9040161,2229.6277803,108.434,26.18,0.0,33.42
1062,2020-10-12T03:00:00Z,40.12,0.0,2130.9040161,2229.6277803,78.832,55.0,0.0,41.2
1063,2020-10-12T03:30:00Z,32.01,0.0,2130.9040161,2229.6277803,53.316,25.4704,0.0,41.2
1064,2020-10-12T04:00:00Z,45.73,0.0,2130.9040161,2229.6277803,33.78,56.19,0.0,50.2
1065,2020-10-12T04:30:00Z,40.97,0.0,2130.9040161,2229.6277803,35.362,13.0,0.0,50.2
1066,2020-10-12T05:00:00Z,51.83,0.0,2130.9040161,2229.6277803,32.722,56.19,0.0,56.82
1067,2020-10-12T05:30:00Z,45.46,0.0,2130.9040161,2229.6277803,78.934,27.0,0.0,56.82
1068,2020-10-12T06:00:00Z,62.16,0.0,2130.9040161,2229.6277803,103.186,27.0,0.0,59.05
1069,2020-10-12T06:30:00Z,69.29,8.860322417,2130.9040161,2229.6277803,110.554,67.8,0.0,59.05
1070,2020-10-12T07:00:00Z,57.97,53.2936539,2130.9040161,2229.6277803,96.964,72.0,0.0,54.37
1071,2020-10-12T07:30:00Z,61.29,123.778253,2130.9040161,2229.6277803,120.248,67.92179,0.0,54.37
1072,2020-10-12T08:00:00Z,54.23,227.091783,2130.9040161,2229.6277803,181.048,72.0,0.0,50.09
1073,2020-10-12T08:30:00Z,55.06,307.121257,2130.9040161,2229.6277803,254.302,72.0,0.0,50.09
1074,2020-10-12T09:00:00Z,55.5,428.233986,2130.9040161,2229.6277803,324.598,27.0,0.0,48.0
1075,2020-10-12T09:30:00Z,51.71,404.139511,2130.9040161,2229.6277803,373.588,77.38,0.0,48.0
1076,2020-10-12T10:00:00Z,39.68,441.369485,2130.9040161,2229.6277803,393.206,77.38,0.0,46.0
1077,2020-10-12T10:30:00Z,51.76,471.964734,2130.9040161,2229.6277803,462.656,77.38,0.0,46.0
1078,2020-10-12T11:00:00Z,51.16,466.082862,2130.9040161,2229.6277803,572.05,27.25,0.0,42.68
1079,2020-10-12T11:30:00Z,42.89,415.861996,2130.9040161,2229.6277803,628.744,25.31,0.0,42.68
1080,2020-10-12T12:00:00Z,39.73,369.37429,2130.9040161,2229.6277803,633.126,25.37,0.0,43.11
1081,2020-10-12T12:30:00Z,38.81,348.770761,2130.9040161,2229.6277803,495.06,25.45,0.0,43.11
1082,2020-10-12T13:00:00Z,37.96,301.279456,2130.9040161,2229.6277803,457.936,25.5,0.0,42.3
1083,2020-10-12T13:30:00Z,36.73,254.051685,2130.9040161,2229.6277803,451.434,25.5,0.0,42.3
1084,2020-10-12T14:00:00Z,41.75,189.2751623,2130.9040161,2229.6277803,438.96,66.22,0.0,49.96
1085,2020-10-12T14:30:00Z,44.41,147.4701372,2130.9040161,2229.6277803,420.506,64.82,0.0,49.96
1086,2020-10-12T15:00:00Z,43.48,93.8191444,2130.9040161,2229.6277803,464.064,26.0,0.0,60.8
1087,2020-10-12T15:30:00Z,45.5,52.0949052,2130.9040161,2229.6277803,542.656,70.95,0.0,60.8
1088,2020-10-12T16:00:00Z,47.84,21.04370508,2130.9040161,2229.6277803,606.358,75.66,0.0,73.21
1089,2020-10-12T16:30:00Z,46.94,3.5078976,2130.9040161,2229.6277803,720.352,25.71,0.0,73.21
1090,2020-10-12T17:00:00Z,46.81,0.0344684405814,2130.9040161,2229.6277803,719.046,25.71,0.0,67.0
1091,2020-10-12T17:30:00Z,47.05,0.0,2130.9629423,2229.7139666,729.136,25.0,0.0,67.0
1092,2020-10-12T18:00:00Z,43.76,0.0,2130.9629423,2229.7139666,715.858,25.71,0.0,44.72
1093,2020-10-12T18:30:00Z,45.14,0.0,2130.9629423,2229.7139666,666.144,26.0,0.0,44.72
1094,2020-10-12T19:00:00Z,44.32,0.0,2130.9629423,2229.7139666,805.758,26.1,0.0,41.48
1095,2020-10-12T19:30:00Z,42.6,0.0,2130.9629423,2229.7139666,983.122,26.0,0.0,41.48
1096,2020-10-12T20:00:00Z,40.55,0.0,2130.9629423,2229.7139666,980.712,26.1,0.0,34.0
1097,2020-10-12T20:30:00Z,39.12,0.0,2130.9629423,2229.7139666,937.75,26.0,0.0,34.0
1098,2020-10-12T21:00:00Z,38.95,0.0,2130.9629423,2229.7139666,891.806,58.4,0.0,40.42
1099,2020-10-12T21:30:00Z,39.62,0.0,2130.9629423,2229.7139666,793.066,59.5,0.0,40.42
1100,2020-10-12T22:00:00Z,24.24,0.0,2130.9629423,2229.7139666,708.108,26.25,0.0,36.89
1101,2020-10-12T22:30:00Z,25.02,0.0,2130.9629423,2229.7139666,622.53,23.76,0.0,36.89
1102,2020-10-12T23:00:00Z,32.22,0.0,2130.9629423,2229.7139666,527.836,58.35,0.0,41.0
1103,2020-10-12T23:30:00Z,33.35,0.0,2130.9815363,2229.7755406,415.95,57.0,0.0,41.0
1104,2020-10-13T00:00:00Z,39.18,0.0,2130.9815363,2229.7755406,324.454,24.91,0.0,41.7
1105,2020-10-13T00:30:00Z,38.19,0.0,2130.9815363,2229.7755406,259.052,24.91,0.0,41.7
1106,2020-10-13T01:00:00Z,36.56,0.0,2130.9815363,2229.7755406,228.256,24.91,0.0,36.0
1107,2020-10-13T01:30:00Z,37.68,0.0,2130.9815363,2229.7755406,169.08,56.9,0.0,36.0
1108,2020-10-13T02:00:00Z,47.52,0.0,2130.9815363,2229.7755406,176.226,57.0,0.0,33.59
1109,2020-10-13T02:30:00Z,44.88,0.0,2130.9815363,2229.7755406,150.214,27.38,0.0,33.59
1110,2020-10-13T03:00:00Z,40.22,0.0,2130.9815363,2229.7755406,123.012,29.22,0.0,43.6
1111,2020-10-13T03:30:00Z,39.82,0.0,2130.9815363,2229.7755406,103.858,29.9,0.0,43.6
1112,2020-10-13T04:00:00Z,54.12,0.0,2130.9815363,2229.7755406,58.796,63.0,0.0,51.23
1113,2020-10-13T04:30:00Z,50.74,0.0,2130.9815363,2229.7755406,22.186,60.0,0.0,51.23
1114,2020-10-13T05:00:00Z,56.83,0.0,2130.9815363,2229.7755406,4.228,63.95,0.0,62.04
1115,2020-10-13T05:30:00Z,56.14,0.0,2130.9815363,2229.7755406,3.478,57.8,0.0,62.04
1116,2020-10-13T06:00:00Z,68.26,0.0,2130.9815363,2229.7755406,2.626,74.17,0.0,59.4
1117,2020-10-13T06:30:00Z,74.55,6.64645095,2130.9815363,2229.7755406,0.0,76.32,0.0,59.4
1118,2020-10-13T07:00:00Z,69.83,43.36643918,2130.9815363,2229.7755406,0.0,74.0,0.0,55.0
1119,2020-10-13T07:30:00Z,67.96,96.7709642,2130.9815363,2229.7755406,5.874,74.0,0.0,55.0
1120,2020-10-13T08:00:00Z,65.76,159.5908637,2130.9815363,2229.7755406,7.69,74.0,0.0,47.69
1121,2020-10-13T08:30:00Z,64.9,208.081786,2130.9815363,2229.7755406,11.7,65.5,0.0,47.69
1122,2020-10-13T09:00:00Z,63.26,251.238166,2130.9815363,2229.7755406,21.762,70.0,0.0,43.0
1123,2020-10-13T09:30:00Z,59.67,374.012284,2130.9815363,2229.7755406,26.23,74.0,0.0,43.0
1124,2020-10-13T10:00:00Z,51.99,404.461644,2130.9815363,2229.7755406,39.892,65.5,0.0,39.47
1125,2020-10-13T10:30:00Z,49.14,409.771024,2130.9815363,2229.7755406,40.412,35.08626,0.0,39.47
1126,2020-10-13T11:00:00Z,47.52,419.869647,2130.9815363,2229.7755406,38.38,34.03468,0.0,37.79
1127,2020-10-13T11:30:00Z,44.72,454.719949,2130.9815363,2229.7755406,37.346,33.4546,0.0,37.79
1128,2020-10-13T12:00:00Z,41.99,355.295707,2130.9815363,2229.7755406,83.686,43.78,0.0,38.28
1129,2020-10-13T12:30:00Z,41.52,359.686798,2130.9815363,2229.7755406,89.44,44.78,0.0,38.28
1130,2020-10-13T13:00:00Z,43.53,385.669679,2130.9815363,2229.7755406,82.74,43.62,0.0,40.41
1131,2020-10-13T13:30:00Z,42.14,308.0540882,2130.9815363,2229.7755406,139.37,41.58,0.0,40.41
1132,2020-10-13T14:00:00Z,44.64,227.2232932,2130.9815363,2229.7755406,173.136,44.81,0.0,47.11
1133,2020-10-13T14:30:00Z,43.57,223.7660874,2130.9815363,2229.7755406,226.348,44.7,0.0,47.11
1134,2020-10-13T15:00:00Z,46.18,142.6939974,2130.9815363,2229.7755406,302.928,53.54,0.0,52.3
1135,2020-10-13T15:30:00Z,50.66,62.6391772,2130.9815363,2229.7755406,289.022,56.93,0.0,52.3
1136,2020-10-13T16:00:00Z,49.47,29.874752057,2130.9815363,2229.7755406,324.624,73.5,0.0,67.14
1137,2020-10-13T16:30:00Z,55.38,4.45004651,2130.9815363,2229.7755406,291.29,73.5,0.0,67.14
1138,2020-10-13T17:00:00Z,58.92,0.030169357643,2130.9815363,2229.7755406,240.98,82.0,0.0,59.96
1139,2020-10-13T17:30:00Z,60.1,0.0,2130.9815363,2229.7755406,235.636,82.0,0.0,59.96
1140,2020-10-13T18:00:00Z,56.51,0.0,2131.0625354,2229.8838426,298.64,73.5,0.0,45.84
1141,2020-10-13T18:30:00Z,44.1,0.0,2131.0625354,2229.8838426,412.228,28.0,0.0,45.84
1142,2020-10-13T19:00:00Z,45.49,0.0,2131.0625354,2229.8838426,502.976,73.5,0.0,44.42
1143,2020-10-13T19:30:00Z,42.11,0.0,2131.0625354,2229.8838426,551.944,28.0,0.0,44.42
1144,2020-10-13T20:00:00Z,38.51,0.0,2131.0625354,2229.8838426,520.048,46.71976,0.0,36.92
1145,2020-10-13T20:30:00Z,36.17,0.0,2131.0625354,2229.8838426,490.114,27.09,0.0,36.92
1146,2020-10-13T21:00:00Z,35.76,0.0,2131.0625354,2229.8838426,467.856,2.5,0.0,36.95
1147,2020-10-13T21:30:00Z,27.6,0.0,2131.0625354,2229.8838426,386.668,2.2,0.0,36.95
1148,2020-10-13T22:00:00Z,10.04,0.0,2131.0625354,2229.8838426,361.426,1.0,0.0,30.44
1149,2020-10-13T22:30:00Z,8.77,0.0,2131.0625354,2229.8838426,346.766,8.77,0.0,30.44
1150,2020-10-13T23:00:00Z,27.75,0.0,2131.0625354,2229.8838426,321.716,54.0,0.0,33.19
1151,2020-10-13T23:30:00Z,28.0,0.0,2131.0625354,2229.8838426,288.692,54.0,0.0,33.19
1152,2020-10-14T00:00:00Z,28.79,0.0,2131.0754804,2229.9183486,275.41,28.69013,0.0,36.07
1153,2020-10-14T00:30:00Z,28.48,0.0,2131.0754804,2229.9183486,287.142,53.0,0.0,36.07
1154,2020-10-14T01:00:00Z,28.07,0.0,2131.0754804,2229.9183486,312.022,53.0,0.0,30.55
1155,2020-10-14T01:30:00Z,25.52,0.0,2131.0754804,2229.9183486,351.496,25.52,0.0,30.55
1156,2020-10-14T02:00:00Z,31.99,0.0,2131.0754804,2229.9183486,388.236,31.99,0.0,32.06
1157,2020-10-14T02:30:00Z,31.34,0.0,2131.0754804,2229.9183486,409.47,31.34,0.0,32.06
1158,2020-10-14T03:00:00Z,32.0,0.0,2131.0754804,2229.9183486,469.122,28.34,0.0,38.1
1159,2020-10-14T03:30:00Z,32.23,0.0,2131.0754804,2229.9183486,465.234,28.34,0.0,38.1
1160,2020-10-14T04:00:00Z,33.93,0.0,2131.0754804,2229.9183486,502.602,33.93,0.0,46.05
1161,2020-10-14T04:30:00Z,34.62,0.0,2131.0754804,2229.9183486,548.45,32.23,0.0,46.05
1162,2020-10-14T05:00:00Z,41.03,0.0,2131.0754804,2229.9183486,624.894,54.0,0.0,51.72
1163,2020-10-14T05:30:00Z,33.62,0.0,2131.0754804,2229.9183486,601.784,54.0,0.0,51.72
1164,2020-10-14T06:00:00Z,28.05,0.0,2131.0754804,2229.9183486,590.01,27.96,0.0,57.85
1165,2020-10-14T06:30:00Z,47.39,11.8439851,2131.0754804,2229.9183486,613.764,66.5,0.0,57.85
1166,2020-10-14T07:00:00Z,61.4,82.541755,2131.0754804,2229.9183486,591.526,69.0,0.0,51.84
1167,2020-10-14T07:30:00Z,62.98,180.344429,2131.0754804,2229.9183486,679.818,66.5,0.0,51.84
1168,2020-10-14T08:00:00Z,53.03,280.875093,2131.0754804,2229.9183486,875.746,28.11,0.0,47.31
1169,2020-10-14T08:30:00Z,49.23,425.623107,2131.0754804,2229.9183486,834.14,28.12,0.0,47.31
1170,2020-10-14T09:00:00Z,48.47,561.081655,2131.0754804,2229.9183486,816.844,64.49,0.0,44.34
1171,2020-10-14T09:30:00Z,46.74,591.814596,2131.0754804,2229.9183486,863.16,57.5,0.0,44.34
1172,2020-10-14T10:00:00Z,53.33,646.495436,2131.0754804,2229.9183486,908.718,64.49,0.0,41.75
1173,2020-10-14T10:30:00Z,48.26,641.457095,2131.0754804,2229.9183486,973.528,64.49,0.0,41.75
1174,2020-10-14T11:00:00Z,49.87,553.854562,2131.0754804,2229.9183486,1026.256,64.49,0.0,38.23
1175,2020-10-14T11:30:00Z,51.59,473.40689,2131.0754804,2229.9183486,1032.326,64.49,0.0,38.23
1176,2020-10-14T12:00:00Z,50.02,439.342332,2131.0754804,2229.9183486,1016.566,57.5,0.0,38.43
1177,2020-10-14T12:30:00Z,50.24,459.330903,2131.0754804,2229.9183486,929.474,57.5,0.0,38.43
1178,2020-10-14T13:00:00Z,46.54,439.706804,2131.0754804,2229.9183486,882.04,57.2,0.0,39.05
1179,2020-10-14T13:30:00Z,45.23,370.748983,2131.0754804,2229.9183486,714.922,64.4,0.0,39.05
1180,2020-10-14T14:00:00Z,51.99,357.52792,2131.0754804,2229.9183486,753.792,29.17,0.0,43.0
1181,2020-10-14T14:30:00Z,55.96,246.7842592,2131.0754804,2229.9183486,825.722,71.63,0.0,43.0
1182,2020-10-14T15:00:00Z,58.79,193.3791081,2131.0754804,2229.9183486,902.114,71.63,0.0,55.01
1183,2020-10-14T15:30:00Z,65.83,152.5250168,2131.0754804,2229.9183486,869.672,95.73,0.0,55.01
1184,2020-10-14T16:00:00Z,68.91,74.1553309,2131.0754804,2229.9183486,912.956,95.73,0.0,74.59
1185,2020-10-14T16:30:00Z,75.91,14.0479919,2131.0754804,2229.9183486,993.104,95.73,0.0,74.59
1186,2020-10-14T17:00:00Z,78.26,0.0008521696374829,2131.0754804,2229.9183486,1033.912,29.51,0.0,59.91
1187,2020-10-14T17:30:00Z,73.29,0.0,2131.0754804,2229.9183486,1035.338,81.03,0.0,59.91
1188,2020-10-14T18:00:00Z,67.38,0.0,2131.0754804,2229.9183486,991.028,84.73,0.0,45.0
1189,2020-10-14T18:30:00Z,55.39,0.0,2131.0953965,2229.965547,977.124,73.23,0.0,45.0
1190,2020-10-14T19:00:00Z,53.16,0.0,2131.0953965,2229.965547,1035.346,29.51,0.0,44.91
1191,2020-10-14T19:30:00Z,46.24,0.0,2131.0953965,2229.965547,1035.304,29.51,0.0,44.91
1192,2020-10-14T20:00:00Z,44.08,0.0,2131.0953965,2229.965547,1034.63,29.5,0.0,39.38
1193,2020-10-14T20:30:00Z,45.07,0.0,2131.0953965,2229.965547,1028.074,29.63,0.0,39.38
1194,2020-10-14T21:00:00Z,41.1,0.0,2131.0953965,2229.965547,1034.236,29.61,0.0,38.47
1195,2020-10-14T21:30:00Z,40.51,0.0,2131.0953965,2229.965547,1035.126,13.0,0.0,38.47
1196,2020-10-14T22:00:00Z,22.3,0.0,2131.0953965,2229.965547,1000.44,29.61,0.0,35.22
1197,2020-10-14T22:30:00Z,23.75,0.0,2131.0953965,2229.965547,1007.964,26.38,0.0,35.22
1205,2020-10-15T02:30:00Z,35.84,0.0,2131.0952775,2229.965547,1018.128,52.5,0.0,34.14
1210,2020-10-15T05:00:00Z,46.51,0.0,2131.0952775,2229.965547,919.03,28.0,0.0,47.31
1211,2020-10-15T05:30:00Z,38.47,0.0,2131.0952775,2229.965547,889.284,54.0,0.0,47.31
1212,2020-10-15T06:00:00Z,27.97,0.0,2131.0952775,2229.965547,828.998,29.25,0.0,53.7
1213,2020-10-15T06:30:00Z,41.78,13.56451723,2131.0952775,2229.965547,877.102,53.0,0.0,53.7
1214,2020-10-15T07:00:00Z,50.58,68.5407852,2131.0952775,2229.965547,899.962,73.8,0.0,50.1
1215,2020-10-15T07:30:00Z,51.63,178.304565,2131.0952775,2229.965547,815.472,67.71844,0.0,50.1
1216,2020-10-15T08:00:00Z,44.1,264.499495,2131.0952775,2229.965547,608.33,73.8,0.0,47.09
1217,2020-10-15T08:30:00Z,40.18,368.460693,2131.0952775,2229.965547,625.966,58.0,0.0,47.09
1218,2020-10-15T09:00:00Z,43.79,489.786612,2131.0952775,2229.965547,529.286,60.0,0.0,43.57
1219,2020-10-15T09:30:00Z,38.46,569.32592,2131.0952775,2229.965547,399.902,13.0,0.0,43.57
1220,2020-10-15T10:00:00Z,32.91,642.916441,2131.0952775,2229.965547,326.492,13.0,0.0,42.89
1221,2020-10-15T10:30:00Z,43.95,592.445131,2131.0952775,2229.965547,347.158,60.0,0.0,42.89
1222,2020-10-15T11:00:00Z,44.0,703.258489,2131.0952775,2229.965547,468.898,59.5,0.0,40.91
1223,2020-10-15T11:30:00Z,40.63,632.717352,2131.0952775,2229.965547,725.972,13.0,0.0,40.91
1224,2020-10-15T12:00:00Z,40.04,544.401734,2131.0952775,2229.965547,685.532,57.5,0.0,40.96
1225,2020-10-15T12:30:00Z,43.84,625.812164,2131.0952775,2229.965547,550.798,57.5,0.0,40.96
1226,2020-10-15T13:00:00Z,44.84,700.895137,2131.0952775,2229.965547,421.352,57.0,0.0,41.69
1227,2020-10-15T13:30:00Z,42.5,532.983657,2131.0952775,2229.965547,442.198,69.0,0.0,41.69
1228,2020-10-15T14:00:00Z,45.26,512.817866,2131.0952775,2229.965547,503.396,30.36,0.0,43.25
1229,2020-10-15T14:30:00Z,50.69,362.394616,2131.0952775,2229.965547,370.154,30.36,0.0,43.25
1230,2020-10-15T15:00:00Z,44.82,253.1988988,2131.0952775,2229.965547,523.316,30.36,0.0,61.3
1231,2020-10-15T15:30:00Z,50.95,172.6284629,2131.0952775,2229.965547,831.28,30.36,0.0,61.3
1232,2020-10-15T16:00:00Z,56.21,80.545251,2131.0952775,2229.965547,779.736,30.45,0.0,98.28
1233,2020-10-15T16:30:00Z,59.18,12.3126435,2131.0952775,2229.965547,927.948,103.81,0.0,98.28
1234,2020-10-15T17:00:00Z,75.46,0.0004977131009,2131.0952775,2229.965547,873.494,103.81,0.0,73.26
1235,2020-10-15T17:30:00Z,77.4,0.0,2131.0952775,2229.965547,919.78,108.81,0.0,73.26
1236,2020-10-15T18:00:00Z,68.87,0.0,2131.0952775,2229.965547,801.326,102.31,0.0,54.0
1237,2020-10-15T18:30:00Z,49.5,0.0,2131.0952775,2229.965547,788.698,88.81,0.0,54.0
1238,2020-10-15T19:00:00Z,46.1,0.0,2131.1773486,2230.0748754,742.924,30.61,0.0,42.0
1239,2020-10-15T19:30:00Z,43.34,0.0,2131.1773486,2230.0748754,604.33,31.15,0.0,42.0
1240,2020-10-15T20:00:00Z,52.6,0.0,2131.1773486,2230.0748754,538.502,68.0,0.0,37.91
1241,2020-10-15T20:30:00Z,40.75,0.0,2131.1773486,2230.0748754,427.104,30.85,0.0,37.91
1242,2020-10-15T21:00:00Z,43.84,0.0,2131.1773486,2230.0748754,350.09,60.0,0.0,41.08
1243,2020-10-15T21:30:00Z,36.98,0.0,2131.1773486,2230.0748754,305.838,20.0,0.0,41.08
